Age,Marital_Status,Dependents,Employment_Status,Residential_Status,Credit_Score,Total_Existing_Loan_Amount,Outstanding_Debt,Loan_History,Bank_Account_History,Debt_to_Income_Ratio,Expense_to_Income_Ratio,Average_Length
43,1.0,2,1,1,844,24836,18220,0,7,0.14527883649353343,0.1425678153954104,0.0
26,0.0,0,2,0,712,41066,26293,0,7,0.294543336283285,0.5687656132725419,0.0
65,0.0,3,0,0,565,10973,27701,0,1,1.3052963905381207,2.3217415889171615,1.0
26,0.0,3,0,2,712,28062,25166,1,2,0.41351999737092904,0.53869663807552,2.0
38,0.0,2,1,0,468,4860,11941,1,0,0.2104882778071567,0.8361713379164464,0.0
31,1.0,3,1,2,802,42312,519,0,4,0.006392649069432299,0.3910970968258465,4.0
25,0.0,2,2,2,757,19005,22512,0,3,0.16207460096904946,0.34687074780955945,1.5
25,1.0,2,0,0,796,36623,722,0,6,0.012945564082335222,0.399770494154773,0.0
42,1.0,2,1,1,714,28339,11021,0,1,0.1334568484276044,0.3586297090129691,0.0
49,1.0,0,2,1,429,22982,12711,0,9,0.18362659270174223,0.21946779925457224,0.0
42,1.0,0,1,0,734,44255,7201,0,8,0.0491167041811609,0.19979537548598322,0.0
40,0.0,0,0,2,778,39389,23535,0,3,0.44003814224814897,0.9376262059681401,3.0
25,0.0,2,0,0,748,45089,25047,1,9,0.18587755102040818,0.25629684601113173,0.0
36,0.0,0,2,1,825,1590,1352,0,2,0.014140188675298596,0.3615788482858159,0.0
35,1.0,2,0,0,704,1164,16353,1,6,0.26144720854383835,0.46428343032551,0.0
33,0.0,2,0,0,714,20280,6833,0,2,0.05394544665061382,0.1400228950380926,2.0
45,0.0,3,0,2,408,28846,16462,0,4,0.7132891373109753,0.6925776680098791,4.0
47,0.0,3,0,0,819,490,5118,0,2,0.05435140444963628,0.06613922370307439,0.0
27,0.0,2,2,0,375,20557,24288,0,2,0.35433139789338547,0.5894435853295598,1.0
35,0.0,0,1,0,749,11231,9230,0,3,0.13451084976464245,0.7246972412888558,1.5
47,1.0,2,2,0,749,608,5834,0,3,0.0407769568955274,0.18167203696066989,0.0
37,1.0,1,0,0,746,3490,12971,0,2,0.0945552890748584,0.42592525094948935,2.0
36,1.0,3,0,0,849,47496,28691,0,0,0.22607003277861826,0.41603630862329805,0.0
30,0.0,2,2,0,841,1008,2899,0,2,0.024871951062570244,0.31998078193501894,0.0
46,0.0,1,0,1,836,9503,2836,0,2,0.021821931194743037,0.21135571440662967,0.0
38,0.0,2,0,0,826,31309,3387,1,6,0.03573124030762414,0.41978668860967816,0.0
30,1.0,3,2,2,740,38731,11390,0,8,0.09696340248750714,0.16763857083265937,4.0
36,0.0,2,1,1,767,18813,27231,0,4,0.24207054723891477,0.09408669060910999,2.0
67,0.0,0,2,2,490,4124,16808,0,1,0.6308125351848377,0.6841058359917432,0.0
47,1.0,0,1,0,794,31900,20977,0,8,0.2061175961954172,0.14691663718901074,0.0
44,0.0,1,0,0,795,6290,3779,0,6,0.04200008891259892,0.10536142971459056,3.0
35,0.0,2,0,1,791,45630,10534,0,7,0.13592433450754204,0.30828784887546934,3.5
26,0.0,3,0,0,826,30891,8364,0,7,0.15215018554900678,0.9628901986465838,7.0
36,1.0,0,0,1,791,4328,8098,0,6,0.12447545998124722,0.7907527245338702,3.0
49,0.0,3,2,0,715,13588,4591,0,4,0.03467994138175885,0.4222326298137209,4.0
39,0.0,2,2,2,716,569,23033,0,6,0.18722819681192643,0.2734167337283878,6.0
47,0.0,3,2,0,808,5252,10343,0,5,0.09901682031840853,0.45905970877968927,2.5
30,0.0,3,1,0,827,38383,5769,0,3,0.04591690544412608,0.37574021012416425,1.5
29,0.0,2,2,1,813,1905,2562,0,6,0.022909568903076966,0.15966950130107035,0.0
39,1.0,0,0,0,776,32045,11893,0,0,0.1930243126562145,0.7850813126886746,0.0
35,1.0,0,1,0,795,17515,3057,0,1,0.02727759436066744,0.46792183456768094,0.0
39,1.0,3,0,2,713,34903,27469,0,7,0.29485514324663753,0.1312566417277616,0.0
68,1.0,1,1,0,440,4823,3364,0,9,0.09067141047411122,1.0893506913560282,4.5
25,1.0,3,2,0,746,27413,28249,0,9,0.22125016643300777,0.3855293352861473,4.5
29,0.0,2,0,1,717,13404,13671,1,1,0.221715861174181,0.8802465131365553,1.0
28,0.0,2,1,0,708,2875,17694,1,8,0.1366131610034049,0.18576425080490122,8.0
58,0.0,2,1,0,547,6513,4289,0,3,0.10442383074038906,1.0693156087940983,1.5
30,0.0,1,2,0,832,26427,25130,0,2,0.25113676110528155,0.5650727027432169,1.0
47,1.0,3,0,2,739,30551,15962,1,2,0.18983397554826126,0.150278293135436,1.0
35,0.0,1,0,0,750,28591,2659,0,6,0.035298959218351744,0.4076571792693288,3.0
27,0.0,1,0,1,779,48763,28332,0,1,0.5504031083050024,0.13847498785818357,0.5
47,0.0,2,1,0,805,39426,27792,1,1,0.24052133726817193,0.49007780249071825,0.0
49,1.0,2,0,0,771,5453,15420,1,2,0.2637475412640041,0.6134952535705123,1.0
26,0.0,3,1,0,458,942,16346,0,3,0.2403752830799094,0.19340607629187376,0.0
35,0.0,1,2,0,746,14922,2022,0,6,0.0161968615576863,0.3142287265998606,6.0
58,1.0,3,0,0,472,13511,29220,0,5,0.5909477005217814,0.3742264288314525,5.0
50,1.0,0,1,1,456,16836,10974,0,6,0.24109673308873608,0.9195685128633257,0.0
37,1.0,3,1,1,806,42201,5566,0,0,0.09749006007741755,0.7184068099416742,0.0
25,0.0,3,2,0,774,22194,13223,0,3,0.15446166785426427,0.3643160021960821,1.5
42,0.0,1,0,2,737,22530,24563,1,6,0.2077525543000203,0.48169700250355235,6.0
35,0.0,1,1,0,801,28221,17650,0,1,0.13053768212410324,0.06443310406035056,0.0
39,0.0,2,2,0,741,3168,26686,0,2,0.4769274761411159,0.6897094041534118,0.0
47,0.0,3,0,0,553,14615,20482,0,7,0.7315,0.5318571428571428,0.0
33,0.0,3,1,1,436,11629,5718,0,6,0.2005963865988423,1.4565865637607438,3.0
48,0.0,1,0,0,833,46972,2728,0,3,0.025374383778253184,0.12590456701702168,1.5
48,0.0,0,0,1,849,22854,19358,0,7,0.20202884635454715,0.08591287649502181,3.5
18,0.0,1,1,1,503,43594,16524,0,5,0.359514381445542,0.3310560898133241,2.5
28,1.0,1,1,1,442,45637,1156,0,9,0.032608389044032605,0.9650503511889651,9.0
23,0.0,2,1,0,396,155,10754,0,3,0.16504750065227067,0.1841705419218196,0.0
36,0.0,0,0,0,742,39360,23778,0,6,0.33334267930241684,0.6451522458363708,0.0
43,1.0,2,2,1,776,23966,9204,0,0,0.1528954450313964,0.8655437057709559,0.0
25,1.0,2,1,0,833,21434,8676,0,8,0.15871796279018716,0.4061248010537292,4.0
45,0.0,3,2,2,819,49999,18731,0,1,0.15270168916715582,0.3397573860301311,0.5
26,1.0,1,1,2,793,23932,23375,1,7,0.1648053358151078,0.054317018486399596,3.5
46,1.0,3,1,1,827,29276,7461,0,8,0.06668513817882807,0.43137535304422436,8.0
44,0.0,0,0,0,847,41760,7454,1,8,0.1384884066587396,0.7542360285374554,4.0
36,0.0,1,0,1,731,28245,6894,0,3,0.11840274796049807,0.5840790038643194,1.5
48,1.0,2,1,1,786,1097,11076,0,5,0.12554264664210824,0.11697364692547464,5.0
25,0.0,1,0,0,718,223,28424,1,9,0.4022359017901366,0.14807896412651242,9.0
31,0.0,1,2,0,775,239,1897,1,4,0.033918609640966955,0.29416392504648836,0.0
34,0.0,3,0,0,706,5686,20719,0,2,0.3578472857907736,0.7359712602981053,0.0
46,0.0,0,1,1,734,731,17260,0,8,0.22969843762476377,0.6089270980277341,0.0
65,1.0,3,2,0,362,42530,10817,0,9,0.19742653768935936,0.6640627851797773,9.0
39,0.0,2,1,1,739,32981,21264,0,7,0.14880752435337588,0.0739838763856231,7.0
33,1.0,0,0,1,726,42960,26730,0,7,0.48235166738847984,0.8449545257687311,7.0
38,1.0,2,1,1,704,11575,1422,0,9,0.02059347438849546,0.7107789894425859,0.0
21,1.0,3,2,1,385,16338,9600,0,1,0.4263445396811298,0.26699826797530757,0.5
30,0.0,2,0,1,758,23092,26670,1,2,0.1863562359813574,0.22010579052916227,1.0
39,1.0,2,1,0,761,9712,4527,0,3,0.08017639870357579,0.9117475160724723,3.0
47,0.0,2,0,0,756,36731,21775,1,5,0.28228629209987294,0.658508128289559,5.0
32,0.0,2,1,0,782,25773,21904,0,4,0.3842604775187271,0.9763696647544866,0.0
34,0.0,0,0,2,753,49289,17150,0,4,0.13858809839350938,0.21420952257814269,2.0
31,0.0,0,0,0,771,6468,11060,0,6,0.11018789726423177,0.5583119134437204,6.0
66,0.0,0,0,1,332,18653,26025,0,0,0.4915385487100064,0.9104370490688626,0.0
49,1.0,0,2,0,831,30332,14745,1,2,0.1284665046132936,0.1376930918215322,1.0
62,0.0,0,1,1,404,36100,21724,1,2,0.7307097208207198,1.0748738647830474,1.0
25,1.0,0,0,1,311,3033,11518,0,3,0.27021066954440953,1.3008961666588468,1.5
49,1.0,2,0,0,787,15811,8783,0,8,0.1036256592375851,0.5739702915393419,8.0
28,0.0,0,2,2,443,13913,18921,0,2,0.82279526874239,0.6194120716646373,0.0
25,1.0,3,1,0,811,35418,7112,0,9,0.061856387419983304,0.1464305594210966,4.5
30,1.0,0,0,0,749,39509,22533,0,2,0.1904186455287576,0.1882130241519766,1.0
30,1.0,3,0,0,789,7920,19928,0,2,0.16858989543501066,0.5044499340123854,2.0
33,0.0,1,0,0,711,41432,5771,0,4,0.09044887467870354,0.3816061688922325,0.0
26,0.0,0,1,0,818,26620,7668,1,9,0.07357654148035848,0.2091001554433975,9.0
41,0.0,3,1,0,711,16675,16677,0,3,0.15197244320511769,0.39804259274447085,0.0
26,0.0,0,0,0,834,8855,4893,0,8,0.033665423621527156,0.1804020861141308,8.0
46,1.0,0,1,0,704,25031,11464,1,4,0.1416287803913817,0.43304012650721485,4.0
31,1.0,1,2,0,816,23689,23195,0,2,0.2090713249145958,0.41318514913063464,1.0
47,0.0,3,0,0,775,36981,9573,0,0,0.16810072346702254,0.8443492308772915,0.0
43,0.0,0,2,1,803,41318,16950,0,3,0.11398482892188509,0.29389928986442865,3.0
44,1.0,2,0,0,842,40155,8620,0,9,0.08859744691347873,0.09373650995950418,4.5
20,1.0,3,1,0,554,5843,5648,0,5,0.14776056927584763,0.8658434491419004,5.0
35,0.0,3,0,1,798,9362,27492,0,2,0.2121885708993239,0.381309623043438,1.0
62,0.0,3,0,0,319,24265,29355,0,4,1.324923271348619,1.368658602635855,2.0
40,1.0,0,0,2,839,22783,17114,0,2,0.1757048109895074,0.5030286852426028,1.0
33,1.0,3,0,0,793,31035,8995,0,3,0.06381152367304664,0.4219860671670379,0.0
43,1.0,1,0,0,847,4400,19361,0,2,0.20333553882184904,0.3475849900753017,1.0
36,0.0,2,1,0,825,3018,5668,0,8,0.06568395679784916,0.6046446947573355,4.0
40,0.0,2,0,0,750,20985,29585,0,6,0.21090413966651697,0.3126670801343057,0.0
39,1.0,0,0,0,355,45878,20139,1,7,0.29791860826343586,0.6727910176186038,3.5
30,0.0,2,1,1,746,34206,18724,0,9,0.2513592246043146,0.12516948356177257,0.0
54,0.0,0,0,1,589,22467,23822,0,2,0.46554621848739497,0.4699628688684776,2.0
22,1.0,0,0,0,592,30060,2027,1,3,0.03184703368526898,0.5942684766214178,3.0
60,0.0,0,2,2,463,24265,11888,0,3,0.19435316428793303,0.357840011771053,1.5
31,0.0,2,0,0,574,3562,16920,1,7,0.254390185229733,0.31555208082751984,0.0
48,1.0,2,1,1,775,4617,15769,1,7,0.1238892860790522,0.14207710377662375,0.0
38,1.0,1,0,1,802,30909,20175,0,2,0.18044325987406984,0.5227890669719519,0.0
33,0.0,3,1,0,817,47469,5270,0,0,0.039029231190798874,0.11259970228176587,0.0
32,1.0,1,0,0,828,5951,27714,0,8,0.5134979896611143,0.7550721683867262,0.0
48,1.0,3,0,0,830,44165,5805,0,5,0.05213946971330028,0.44772580297477904,2.5
28,1.0,0,2,1,331,41731,24018,0,7,0.5947257645165284,0.41926457843258635,0.0
34,1.0,1,0,0,743,26277,24995,0,7,0.19629632538305075,0.15323600323561057,7.0
43,0.0,3,2,0,724,25335,29114,0,6,0.34557496913873326,0.48770297217738107,0.0
46,1.0,3,0,0,701,18857,17519,0,4,0.25435565363842266,0.33399152099425056,0.0
49,0.0,3,0,0,816,44367,5677,0,7,0.09356561294788542,0.5423080726505587,7.0
45,0.0,1,1,0,764,14114,15055,0,5,0.14919974233189634,0.1845696447153263,5.0
37,0.0,0,0,0,433,44667,21497,1,5,0.41899582894788134,1.0368377967489182,2.5
49,1.0,0,1,1,708,17106,24507,1,5,0.3595774337906243,0.8072775291614702,2.5
40,0.0,1,0,0,768,42248,15420,1,7,0.22627887183400347,0.5339124820238899,3.5
29,0.0,0,2,0,728,36281,3641,1,4,0.03221211692264138,0.2151956967938283,4.0
30,1.0,2,1,0,754,10162,24671,0,3,0.17431024128307485,0.1643974988518741,0.0
35,0.0,0,0,0,840,21298,22415,1,0,0.1898643039861763,0.2740347964559793,0.0
35,0.0,1,0,1,760,16574,16300,0,0,0.16822854312017504,0.6088428353218016,0.0
40,0.0,3,0,1,846,1119,21256,0,6,0.3249357955240308,0.6029717500305736,3.0
47,1.0,2,1,0,828,24004,4844,0,1,0.050844966936076416,0.3718274378083342,0.5
32,0.0,2,1,1,774,14638,2764,1,7,0.022754776938972085,0.13494801142678378,0.0
43,1.0,0,0,1,776,43133,25011,0,6,0.16683453957242436,0.36020411566554383,6.0
25,1.0,0,0,1,780,3639,11796,0,7,0.08087151466121856,0.24417767600660903,3.5
45,0.0,3,1,0,833,23836,8809,0,7,0.06204613488290192,0.2680190174326466,7.0
33,0.0,3,0,0,749,20733,26729,1,6,0.23854742121750305,0.1857044685807102,3.0
31,0.0,1,2,0,456,14363,10808,0,5,0.15949707067278604,0.19833832622522615,5.0
49,1.0,2,1,2,809,26093,13187,0,1,0.08918089106500392,0.1762653177158006,0.5
44,0.0,2,0,1,790,35129,22979,0,6,0.24353512230276825,0.3951418033829327,0.0
27,0.0,1,1,1,750,31336,18572,1,9,0.18517373747445037,0.5941672067401167,0.0
29,0.0,1,2,0,797,41898,19450,0,0,0.1711786242343167,0.41811589100894175,0.0
26,1.0,2,1,0,776,1923,20461,0,2,0.15819545384258543,0.16848616050719034,1.0
42,0.0,3,1,0,797,36409,801,0,2,0.015638117178501006,0.6524667616797798,2.0
38,0.0,3,2,0,509,41802,16341,0,0,0.32838310357300754,0.5474056508982758,0.0
49,0.0,1,0,0,750,43716,5644,0,2,0.0547350046065073,0.22693109634873684,1.0
37,0.0,2,1,0,820,21042,7987,0,6,0.11168754894283477,0.5586195323861729,0.0
28,0.0,2,1,1,798,5357,24457,0,1,0.3137403307120957,0.32342565391966954,1.0
41,0.0,1,1,0,727,26376,12206,0,0,0.10165905986607589,0.3313122563880468,0.0
38,1.0,3,0,0,828,19913,1932,0,0,0.03632739785269729,0.9600812289641427,0.0
36,0.0,2,0,1,742,42931,1473,0,2,0.014680380314536865,0.17975243676373856,1.0
59,0.0,1,0,0,389,32597,14903,0,1,0.29988329040566647,0.6973599484867997,0.0
46,1.0,3,0,0,776,40176,24238,1,0,0.22312642112143166,0.3276473133325355,0.0
48,0.0,1,0,2,736,45512,11572,0,6,0.08417163098900939,0.23741462456630372,3.0
32,0.0,1,0,0,314,28722,3038,0,6,0.06273489447817288,0.3258580101598315,0.0
31,0.0,3,0,2,721,16900,18589,1,9,0.2114428709548996,0.47227435591196043,4.5
20,1.0,1,0,1,464,39223,15898,0,3,0.31602592136126906,0.13596787659523715,1.5
44,0.0,0,0,0,789,35533,13808,0,4,0.1050597276116564,0.21757589591417484,4.0
60,0.0,1,1,1,394,23966,7525,0,1,0.1629387436935669,0.5633241669012408,0.5
37,1.0,0,1,2,812,21205,8816,0,5,0.1187659975751044,0.4266199649737303,5.0
45,0.0,0,0,0,308,31370,3649,0,5,0.06376026559496767,0.42124759741394374,2.5
52,1.0,1,0,1,521,11358,13871,0,0,0.6080305089203525,1.910489633103932,0.0
37,0.0,2,0,1,799,41506,3689,0,5,0.05314719568944404,0.7224791459566927,5.0
57,1.0,0,1,0,547,19676,316,0,8,0.004576924191072101,0.8304510298079429,4.0
33,0.0,2,1,0,841,10998,17639,0,7,0.24458187162883568,0.5865305952661574,0.0
31,0.0,2,0,0,797,23284,19020,0,6,0.29582853765514666,0.4145332379382213,3.0
32,1.0,0,2,0,805,15726,13782,0,2,0.18071199108372124,0.6142791581983872,1.0
38,1.0,2,0,0,845,2005,24354,0,6,0.38633227049921476,0.7705705991529054,0.0
42,1.0,3,0,1,833,11881,3409,0,5,0.04649925661206062,0.30690327772700615,2.5
34,0.0,0,1,0,823,15779,23402,0,6,0.39846077880506037,0.10256934157429637,3.0
27,0.0,2,1,0,847,14147,7879,0,7,0.05800376925115581,0.3053093436202479,7.0
65,0.0,3,1,1,499,22210,11244,0,0,0.25494864294945924,0.18801442078770153,0.0
32,1.0,1,2,1,462,46944,3610,0,3,0.14298162230671738,1.147338403041825,3.0
37,1.0,0,0,1,803,25277,18085,0,8,0.2714894766865824,0.40189749902422917,8.0
28,0.0,1,1,0,759,35141,25145,0,4,0.20048636581087545,0.4107478870993462,0.0
40,0.0,3,0,0,710,10273,11312,0,9,0.15816112524817538,0.38136517435194767,9.0
42,0.0,2,1,1,823,29003,10259,0,1,0.12662149319312277,0.3622764468471137,0.0
43,0.0,3,0,1,735,37873,29919,0,3,0.27869738153568135,0.2140601566793662,1.5
48,0.0,1,0,1,710,47803,715,0,2,0.007667066998370078,0.3523204941237025,1.0
40,0.0,3,2,0,751,24630,818,0,0,0.007773153163426269,0.2937453674667883,0.0
45,0.0,0,0,0,423,26123,7563,0,2,0.37741404261689704,0.6521283497180498,0.0
36,0.0,1,1,2,796,12592,16448,1,3,0.1386823156439183,0.10532706025193504,0.0
47,1.0,3,2,0,773,15676,5743,0,8,0.04137906189206715,0.4237481086533612,4.0
46,1.0,1,1,0,779,33736,22600,0,0,0.18555008210180624,0.11083743842364532,0.0
46,0.0,3,0,1,712,36157,1971,0,5,0.014992355496056044,0.09520259837069378,2.5
26,1.0,1,0,1,770,5481,19932,0,7,0.3029133295846568,0.5330618075713135,3.5
32,1.0,1,0,2,742,25518,1819,0,2,0.024913371591360443,0.4473723857395258,0.0
35,0.0,3,0,1,715,434,24651,1,4,0.37514837924212446,0.7067417440267844,2.0
36,0.0,3,1,1,736,33139,17245,0,9,0.2556519160922096,0.6567934178341116,4.5
55,0.0,3,2,0,370,17511,2693,0,5,0.05158312103740877,0.7865611891125711,5.0
65,0.0,3,1,1,511,49670,11578,0,5,0.19623396213623498,0.9477805460924391,0.0
29,0.0,1,0,1,844,35736,8672,0,9,0.062123903948650354,0.3528855521806407,4.5
34,1.0,2,0,0,730,31650,7555,1,0,0.05554656942034526,0.21703967297003204,0.0
29,1.0,0,1,0,717,43234,16989,0,6,0.14113278394364326,0.43254469329434436,0.0
42,0.0,0,2,0,781,33631,2476,1,5,0.03494559157692688,0.7286071161418712,5.0
26,0.0,0,0,0,743,10141,12619,1,2,0.19607812669950433,0.16277949562596145,0.0
38,0.0,2,0,1,746,43028,24031,0,9,0.29617806919161416,0.4441376930377017,9.0
47,1.0,1,0,0,757,21821,21400,0,2,0.3161751669523078,0.4629159033154069,1.0
45,0.0,2,1,0,772,34642,18442,0,2,0.28728094088324635,0.707344808785731,0.0
31,1.0,3,0,0,772,5504,2836,0,8,0.019985905567300916,0.18207188160676532,8.0
25,1.0,0,0,2,379,21353,10058,0,5,0.4339459832599879,0.3033911467771162,0.0
21,1.0,1,2,0,585,41948,851,0,7,0.019439875730994153,1.0202850877192982,7.0
54,0.0,3,0,0,348,27200,9034,1,8,0.24242586877767341,1.4365222058231584,4.0
41,1.0,2,0,0,736,4683,21704,0,2,0.2610567844212704,0.5222097932378306,1.0
55,1.0,3,0,0,552,47253,19118,0,3,0.35966513027937164,0.7849496754773775,3.0
25,1.0,3,1,1,845,24708,28449,0,5,0.5021534225297419,0.7557454019133689,5.0
20,0.0,1,1,1,350,48234,3023,1,4,0.07953170218363588,1.5078137332280979,4.0
34,0.0,3,1,0,841,19703,2315,0,7,0.022556097941207994,0.15117944520768173,3.5
62,0.0,3,2,1,491,34841,28207,0,4,1.0652592620567243,0.48264662562785604,4.0
43,0.0,0,0,2,806,37195,12629,0,4,0.16761563474683125,0.7401154688433207,4.0
31,0.0,3,0,1,376,48513,26327,0,2,1.0113710575851869,1.3004494641004956,0.0
49,1.0,3,0,1,446,38709,26820,0,6,0.6291491707523048,0.8194421637852166,0.0
47,1.0,1,1,1,735,19227,5124,0,8,0.05079000059473068,0.07731498919572587,8.0
35,0.0,2,1,1,824,66,1709,0,5,0.01442401019555548,0.43783496366567354,0.0
43,1.0,1,1,0,547,2602,261,1,0,0.009875889208415317,1.238686241864689,0.0
42,0.0,1,0,0,841,12914,10,0,0,0.00019978822448204903,0.5612450802149721,0.0
60,0.0,2,0,2,489,17118,389,0,6,0.01191825729954962,1.5566653390116119,6.0
39,0.0,2,0,0,783,4329,3579,0,5,0.029703216811074594,0.1884274474653919,0.0
49,0.0,0,0,0,709,16889,28320,0,6,0.2438919365812069,0.06200642455454412,6.0
28,1.0,2,2,0,849,7779,21065,0,4,0.410136095481007,0.9270847530227215,2.0
35,1.0,2,2,0,725,7280,14218,0,6,0.10280549530007231,0.1311062906724512,6.0
55,0.0,1,2,0,524,7735,2299,0,1,0.04118005301998997,0.6936304363401877,0.0
46,0.0,0,2,1,824,2351,25906,0,1,0.3114712707248747,0.3637238046000505,0.0
42,1.0,2,0,0,751,17738,24466,0,0,0.2173866685621879,0.05533737316297336,0.0
36,0.0,0,0,0,798,22306,25683,0,3,0.22069362572395895,0.3249179369962363,0.0
40,1.0,2,0,0,783,19838,17711,1,8,0.18326210899909978,0.23244311538342147,8.0
37,0.0,0,0,0,546,10851,28437,0,1,0.7128139569860129,0.8753195969318694,0.0
33,1.0,2,2,0,323,40988,5984,0,8,0.12328992912477336,0.2947090819185759,0.0
42,0.0,1,0,0,797,29106,12726,1,7,0.24822985546257828,0.8779916905611798,7.0
63,0.0,0,2,0,392,5409,10413,0,0,0.43578154425612053,0.7763967357187697,0.0
66,0.0,1,0,0,572,42694,11,0,9,0.00023788412880344282,0.1523323457537683,4.5
39,0.0,3,0,1,831,36713,12764,0,9,0.11953997152918258,0.46583501910541697,0.0
27,0.0,2,2,1,531,1968,16380,0,9,0.326646193116101,1.0359350695967775,9.0
31,1.0,2,1,1,838,19459,16540,0,6,0.22386140623942613,0.4047370914258645,6.0
29,1.0,1,0,1,723,37988,23971,0,4,0.1893847819045136,0.45734872366144436,0.0
60,0.0,0,0,0,336,31479,14563,1,5,0.32253277817150955,0.3532069454287739,0.0
45,0.0,3,1,0,844,31468,8022,0,8,0.09257720537321701,0.1844619858745326,4.0
52,0.0,2,0,0,443,33659,4741,1,5,0.09377163314147827,0.12270812318281611,0.0
34,0.0,0,0,0,559,9307,20916,0,5,0.3005863416877443,0.3626695792136123,0.0
43,0.0,2,0,0,724,41366,24066,0,7,0.3813160521604107,0.23919002424223218,0.0
58,1.0,2,0,1,452,46069,21483,0,7,0.6178602243313202,1.5226919758412425,0.0
28,1.0,3,0,0,728,19632,3754,0,6,0.04697432303919115,0.7468842284398619,0.0
39,0.0,3,1,0,746,4086,25666,0,8,0.17322813387957858,0.16384657438091832,8.0
45,0.0,0,0,0,770,29088,25270,0,1,0.18226537030091458,0.2870950059144283,0.5
39,0.0,1,0,0,422,44864,11236,0,8,0.4726966764829617,2.3707193941943627,0.0
33,0.0,3,0,0,816,1732,766,0,5,0.009369342922843584,0.10245119624247762,5.0
45,0.0,0,1,0,835,3912,20318,0,9,0.19669877535214678,0.35420881940074544,9.0
40,0.0,2,1,0,844,28740,16460,0,8,0.2907254004980836,0.4857904869562146,4.0
42,0.0,2,1,0,369,19575,12675,0,9,0.36094657705889055,0.3594942476364051,4.5
41,0.0,0,0,0,836,1227,14728,0,2,0.15132646980251938,0.21478330559151718,2.0
42,0.0,0,2,0,749,22603,22690,1,2,0.15666643651177242,0.3128633570392874,1.0
29,1.0,2,2,1,724,14675,25388,0,2,0.296322233504908,0.16457158864105886,0.0
29,0.0,3,1,0,712,31647,19914,0,9,0.1394078979607552,0.17372433442774438,0.0
46,1.0,0,2,0,410,13865,1848,0,9,0.06556446462782942,1.6446462782941886,0.0
33,1.0,3,0,0,805,33996,25131,1,0,0.26583523736989084,0.3603706524498604,0.0
47,0.0,0,0,0,823,3156,4212,0,2,0.06190840143453466,0.8504909165735787,2.0
59,0.0,0,0,0,578,17036,8080,0,2,0.25146271629528194,1.1734096850491722,1.0
49,1.0,3,0,2,847,23604,1976,0,1,0.019403556664080834,0.2479256066066361,0.0
39,1.0,1,0,0,598,29660,461,1,9,0.007620968408523582,0.8250483543006397,4.5
46,0.0,1,0,0,794,14552,634,1,0,0.004834712319365539,0.3484653219964159,0.0
30,0.0,0,0,1,462,43822,15690,0,1,0.35012942961706683,0.23806123359814335,0.5
41,0.0,2,2,0,833,36812,6322,1,7,0.05199825630649526,0.4414834554741284,7.0
37,0.0,2,0,1,784,7418,15836,0,7,0.12069937958262832,0.11679700004573101,7.0
56,0.0,0,2,0,569,42251,6836,0,3,0.17852759134000157,1.451307095662166,3.0
69,0.0,0,1,2,418,34842,25053,0,2,0.7234687689508793,0.8704842761847007,0.0
20,0.0,1,1,0,582,31804,3670,0,7,0.1360922609114844,1.9801980198019802,0.0
25,0.0,3,0,1,701,28955,23058,0,3,0.3304764088746202,0.2566072349939804,3.0
59,0.0,3,0,0,453,10604,6814,0,1,0.10270400627015946,0.28758327555542157,0.5
64,0.0,0,0,0,430,31522,28506,0,3,0.6196013650096724,0.6387723607277154,3.0
37,1.0,1,0,2,808,7915,5204,0,7,0.07504290019755722,0.3273970034752765,0.0
34,1.0,1,1,1,395,42914,15142,0,2,0.29225454054158384,0.5794908417131497,1.0
46,0.0,3,0,0,584,29304,14434,0,4,0.22371010988670356,0.6797786767099084,0.0
42,1.0,3,1,1,795,36182,28619,1,1,0.197296216633576,0.260837193911317,1.0
34,1.0,0,0,1,798,9122,18860,0,3,0.24356225947258311,0.3971898649172198,1.5
44,0.0,3,1,1,782,12577,13558,0,7,0.09651745543595877,0.2157867760123014,7.0
33,0.0,2,1,0,720,43798,7067,1,4,0.11020147205588822,0.2720808383233533,0.0
48,1.0,1,0,0,718,437,26376,0,9,0.17924688580962153,0.14483278853407092,9.0
25,0.0,0,0,0,770,5029,28392,0,7,0.34251384314718974,0.6100394484455864,0.0
36,0.0,0,0,1,827,8501,20428,0,6,0.1637528156538329,0.15823774138470048,3.0
35,1.0,2,0,0,745,17454,14744,1,1,0.20110207867314092,0.5795733537017841,0.0
35,0.0,1,0,0,836,46275,25852,0,5,0.19935225169648366,0.2486428130783467,0.0
32,1.0,1,0,0,451,17558,4147,0,8,0.07173375309197212,0.3975022054626282,4.0
